date,SP500.SPI,SPGSGCTR.SPI
1972/9/8,110.15,
1972/9/15,108.81,
1972/9/22,108.52,
1972/9/29,110.55,
1972/10/6,109.62,
1972/10/13,107.92,
1972/10/20,109.24,
1972/10/27,110.62,
1972/11/3,114.22,
1972/11/10,113.73,
1972/11/17,115.49,
1972/11/24,117.27,
1972/12/1,117.38,
1972/12/8,118.86,
1972/12/15,118.26,
1972/12/22,115.83,
1972/12/29,118.05,
1973/1/5,119.87,
1973/1/12,119.3,
1973/1/19,118.78,
1973/1/26,116.45,
1973/2/2,114.35,
1973/2/9,114.68,
1973/2/16,114.98,
1973/2/23,113.16,
1973/3/2,112.28,
1973/3/9,113.79,
1973/3/16,113.54,
1973/3/23,108.88,
1973/3/30,111.52,
1973/4/6,109.28,
1973/4/13,112.08,
1973/4/19,112.17,
1973/4/27,107.23,
1973/5/4,111,
1973/5/11,108.17,
1973/5/18,103.86,
1973/5/25,107.94,
1973/6/1,103.93,
1973/6/8,107.03,
1973/6/15,105.1,
1973/6/22,103.7,
1973/6/29,104.26,
1973/7/6,101.28,
1973/7/13,104.09,
1973/7/20,107.14,
1973/7/27,109.59,
1973/8/3,106.49,
1973/8/10,104.77,
1973/8/17,102.31,
1973/8/24,101.62,
1973/8/31,104.25,
1973/9/7,104.76,
1973/9/14,104.44,
1973/9/21,107.2,
1973/9/28,108.43,
1973/10/5,109.85,
1973/10/12,111.44,
1973/10/19,110.22,
1973/10/26,111.38,
1973/11/2,107.07,
1973/11/9,105.3,
1973/11/16,103.88,
1973/11/23,99.44,
1973/11/30,95.96,
1973/12/7,96.51,
1973/12/14,93.29,
1973/12/21,93.54,
1973/12/28,97.54,
1974/1/4,98.9,
1974/1/11,93.66,
1974/1/18,95.56,
1974/1/25,96.63,
1974/2/1,95.32,
1974/2/8,92.33,
1974/2/15,92.27,
1974/2/22,95.39,
1974/3/1,95.53,
1974/3/8,97.78,
1974/3/15,99.28,
1974/3/22,97.27,
1974/3/29,93.98,
1974/4/5,93.01,
1974/4/11,92.12,
1974/4/19,93.75,
1974/4/26,90.18,
1974/5/3,91.29,
1974/5/10,91.47,
1974/5/17,88.21,
1974/5/24,88.58,
1974/5/31,87.28,
1974/6/7,92.55,
1974/6/14,91.3,
1974/6/21,87.46,
1974/6/28,86,
1974/7/5,83.66,
1974/7/12,83.15,
1974/7/19,83.54,
1974/7/26,82.4,
1974/8/2,78.59,
1974/8/9,80.86,
1974/8/16,75.67,
1974/8/23,71.55,
1974/8/30,72.15,
1974/9/6,71.42,
1974/9/13,65.2,
1974/9/20,70.14,
1974/9/27,64.94,
1974/10/4,62.34,
1974/10/11,71.14,
1974/10/18,72.28,
1974/10/25,70.12,
1974/11/1,73.88,
1974/11/8,74.91,
1974/11/15,71.91,
1974/11/22,68.9,
1974/11/29,69.97,
1974/12/6,65.01,
1974/12/13,67.07,
1974/12/20,66.91,
1974/12/27,67.14,
1975/1/3,70.71,
1975/1/10,72.61,
1975/1/17,70.96,
1975/1/24,72.98,
1975/1/31,76.98,
1975/2/7,78.63,
1975/2/14,81.5,
1975/2/21,82.62,
1975/2/28,81.59,
1975/3/7,84.3,
1975/3/14,84.76,
1975/3/21,83.39,
1975/3/27,83.85,
1975/4/4,80.88,
1975/4/11,84.18,
1975/4/18,86.3,
1975/4/25,86.62,
1975/5/2,89.22,
1975/5/9,90.53,
1975/5/16,90.43,
1975/5/23,90.58,
1975/5/30,91.15,
1975/6/6,92.48,
1975/6/13,90.52,
1975/6/20,92.61,
1975/6/27,94.81,
1975/7/3,94.36,
1975/7/11,94.66,
1975/7/18,93.2,
1975/7/25,89.29,
1975/8/1,87.99,
1975/8/8,86.02,
1975/8/15,86.36,
1975/8/22,84.28,
1975/8/29,86.88,
1975/9/5,85.62,
1975/9/12,83.3,
1975/9/19,85.88,
1975/9/26,86.19,
1975/10/3,85.95,
1975/10/10,88.21,
1975/10/17,88.86,
1975/10/24,89.83,
1975/10/31,89.04,
1975/11/7,89.33,
1975/11/14,90.97,
1975/11/21,89.53,
1975/11/28,91.24,
1975/12/5,86.82,
1975/12/12,87.83,
1975/12/19,88.8,
1975/12/26,90.25,
1976/1/2,90.9,
1976/1/9,94.95,
1976/1/16,97,
1976/1/23,99.21,
1976/1/30,100.86,
1976/2/6,99.46,
1976/2/13,99.67,
1976/2/20,102.1,
1976/2/27,99.71,
1976/3/5,99.11,
1976/3/12,100.86,
1976/3/19,100.58,
1976/3/26,102.85,
1976/4/2,102.25,
1976/4/9,100.35,
1976/4/15,100.67,
1976/4/23,102.29,
1976/4/30,101.64,
1976/5/7,101.88,
1976/5/14,101.34,
1976/5/21,101.26,
1976/5/28,100.18,
1976/6/4,99.15,
1976/6/11,100.92,
1976/6/18,103.76,
1976/6/25,103.72,
1976/7/2,104.11,
1976/7/9,104.98,
1976/7/16,104.68,
1976/7/23,104.06,
1976/7/30,103.44,
1976/8/6,103.79,
1976/8/13,104.25,
1976/8/20,102.37,
1976/8/27,101.48,
1976/9/3,104.3,
1976/9/10,104.65,
1976/9/17,106.27,
1976/9/24,106.8,
1976/10/1,104.17,
1976/10/8,102.56,
1976/10/15,100.85,
1976/10/22,99.96,
1976/10/29,102.9,
1976/11/5,100.82,
1976/11/12,99.24,
1976/11/19,101.92,
1976/11/26,103.15,
1976/12/3,102.76,
1976/12/10,104.7,
1976/12/17,104.26,
1976/12/23,104.84,
1976/12/31,107.46,
1977/1/7,105.01,
1977/1/14,104.01,
1977/1/21,103.32,
1977/1/28,101.93,
1977/2/4,101.88,
1977/2/11,100.22,
1977/2/18,100.49,
1977/2/25,99.48,
1977/3/4,101.2,
1977/3/11,100.65,
1977/3/18,101.86,
1977/3/25,99.06,
1977/4/1,99.21,
1977/4/7,98.35,
1977/4/15,101.04,
1977/4/22,98.44,
1977/4/29,98.44,
1977/5/6,99.49,
1977/5/13,99.03,
1977/5/20,99.45,
1977/5/27,96.27,
1977/6/3,97.69,
1977/6/10,98.46,
1977/6/17,99.97,
1977/6/24,101.19,
1977/7/1,100.1,
1977/7/8,99.79,
1977/7/15,100.18,
1977/7/22,101.67,
1977/7/29,98.85,
1977/8/5,98.76,
1977/8/12,97.88,
1977/8/19,97.51,
1977/8/26,96.06,
1977/9/2,97.45,
1977/9/9,96.37,
1977/9/16,96.48,
1977/9/23,95.04,
1977/9/30,96.53,
1977/10/7,95.97,
1977/10/14,93.56,
1977/10/21,92.32,
1977/10/28,92.61,
1977/11/4,91.58,
1977/11/11,95.98,
1977/11/18,95.33,
1977/11/25,96.69,
1977/12/2,94.67,
1977/12/9,93.65,
1977/12/16,93.4,
1977/12/23,94.69,
1977/12/30,95.1,
1978/1/6,91.62,
1978/1/13,89.69,
1978/1/20,89.89,
1978/1/27,88.58,
1978/2/3,89.62,
1978/2/10,90.08,
1978/2/17,87.96,
1978/2/24,88.49,
1978/3/3,87.45,
1978/3/10,88.88,
1978/3/17,90.2,
1978/3/23,89.36,
1978/3/31,89.21,
1978/4/7,90.17,
1978/4/14,92.92,
1978/4/21,94.34,
1978/4/28,96.83,
1978/5/5,96.53,
1978/5/12,98.07,
1978/5/19,98.12,
1978/5/26,96.58,
1978/6/2,98.14,
1978/6/9,99.93,
1978/6/16,97.42,
1978/6/23,95.85,
1978/6/30,95.53,
1978/7/7,94.89,
1978/7/14,97.58,
1978/7/21,97.75,
1978/7/28,100,
1978/8/4,103.92,
1978/8/11,103.96,
1978/8/18,104.73,
1978/8/25,104.9,
1978/9/1,103.68,
1978/9/8,106.79,
1978/9/15,104.12,
1978/9/22,101.84,
1978/9/29,102.54,
1978/10/6,103.52,
1978/10/13,104.66,
1978/10/20,97.95,
1978/10/27,94.59,
1978/11/3,96.18,
1978/11/10,94.77,
1978/11/17,94.42,
1978/11/24,95.79,
1978/12/1,96.28,
1978/12/8,96.63,
1978/12/15,95.33,
1978/12/22,96.31,
1978/12/29,96.11,
1979/1/5,99.13,
1979/1/12,99.93,
1979/1/19,99.75,
1979/1/26,101.86,
1979/2/2,99.5,
1979/2/9,97.87,
1979/2/16,98.67,
1979/2/23,97.78,
1979/3/2,96.97,
1979/3/9,99.54,
1979/3/16,100.69,
1979/3/23,101.6,
1979/3/30,101.59,
1979/4/6,103.18,
1979/4/12,102,
1979/4/20,101.23,
1979/4/27,101.8,
1979/5/4,100.69,
1979/5/11,98.52,
1979/5/18,99.93,
1979/5/25,100.22,
1979/6/1,99.17,
1979/6/8,101.49,
1979/6/15,102.09,
1979/6/22,102.64,
1979/6/29,102.91,
1979/7/6,103.62,
1979/7/13,102.32,
1979/7/20,101.82,
1979/7/27,103.1,
1979/8/3,104.04,
1979/8/10,106.4,
1979/8/17,108.3,
1979/8/24,108.6,
1979/8/31,109.32,
1979/9/7,107.66,
1979/9/14,108.76,
1979/9/21,110.47,
1979/9/28,109.32,
1979/10/5,111.27,
1979/10/12,104.49,
1979/10/19,101.6,
1979/10/26,100.57,
1979/11/2,102.51,
1979/11/9,101.51,
1979/11/16,103.79,
1979/11/23,104.67,
1979/11/30,106.16,
1979/12/7,107.52,
1979/12/14,108.92,
1979/12/21,107.59,
1979/12/28,107.84,
1980/1/4,106.52,
1980/1/11,109.92,
1980/1/18,111.07,
1980/1/25,113.61,
1980/2/1,115.12,
1980/2/8,117.95,
1980/2/15,115.41,
1980/2/22,115.04,
1980/2/29,113.66,
1980/3/7,106.9,
1980/3/14,105.43,
1980/3/21,102.31,
1980/3/28,100.68,
1980/4/3,102.15,
1980/4/11,103.79,
1980/4/18,100.55,
1980/4/25,105.16,
1980/5/2,105.58,
1980/5/9,104.72,
1980/5/16,107.35,
1980/5/23,110.62,
1980/5/30,111.24,
1980/6/6,113.2,
1980/6/13,115.81,
1980/6/20,114.06,
1980/6/27,116,
1980/7/3,117.46,
1980/7/11,117.84,
1980/7/18,122.04,
1980/7/25,120.78,
1980/8/1,121.21,
1980/8/8,123.61,
1980/8/15,125.72,
1980/8/22,126.02,
1980/8/29,122.38,
1980/9/5,124.88,
1980/9/12,125.54,
1980/9/19,129.25,
1980/9/26,126.35,
1980/10/3,129.33,
1980/10/10,130.29,
1980/10/17,131.52,
1980/10/24,129.85,
1980/10/31,127.47,
1980/11/7,129.18,
1980/11/14,137.15,
1980/11/21,139.11,
1980/11/28,140.52,
1980/12/5,134.03,
1980/12/12,129.23,
1980/12/19,133.7,
1980/12/26,136.57,
1981/1/2,136.34,
1981/1/9,133.48,
1981/1/16,134.77,
1981/1/23,130.23,
1981/1/30,129.55,
1981/2/6,130.6,
1981/2/13,126.9,
1981/2/20,126.58,
1981/2/27,131.27,
1981/3/6,129.85,
1981/3/13,133.11,
1981/3/20,134.08,
1981/3/27,134.65,
1981/4/3,135.49,
1981/4/10,134.51,
1981/4/16,134.7,
1981/4/24,135.14,
1981/5/1,132.72,
1981/5/8,131.66,
1981/5/15,132.17,
1981/5/22,131.31,
1981/5/29,132.59,
1981/6/5,132.22,
1981/6/12,133.49,
1981/6/19,132.27,
1981/6/26,132.56,
1981/7/2,128.64,
1981/7/10,129.37,
1981/7/17,130.76,
1981/7/24,128.46,
1981/7/31,130.92,
1981/8/7,131.75,
1981/8/14,132.49,
1981/8/21,129.23,
1981/8/28,124.08,
1981/9/4,120.07,
1981/9/11,121.61,
1981/9/18,116.26,
1981/9/25,112.77,
1981/10/2,119.36,
1981/10/9,121.45,
1981/10/16,119.19,
1981/10/23,118.6,
1981/10/30,121.89,
1981/11/6,122.67,
1981/11/13,121.67,
1981/11/20,121.71,
1981/11/27,125.09,
1981/12/4,126.26,
1981/12/11,124.93,
1981/12/18,124,
1981/12/24,122.54,
1981/12/31,122.55,
1982/1/8,119.55,
1982/1/15,116.33,
1982/1/22,115.38,
1982/1/29,120.4,
1982/2/5,117.26,
1982/2/12,114.38,
1982/2/19,113.22,
1982/2/26,113.11,
1982/3/5,109.34,
1982/3/12,108.61,
1982/3/19,110.61,
1982/3/26,111.94,
1982/4/2,115.12,
1982/4/8,116.22,
1982/4/16,116.81,
1982/4/23,118.64,
1982/4/30,116.44,
1982/5/7,119.47,
1982/5/14,118.01,
1982/5/21,114.89,
1982/5/28,111.88,
1982/6/4,110.09,
1982/6/11,111.24,
1982/6/18,107.28,
1982/6/25,109.14,
1982/7/2,107.65,
1982/7/9,108.83,
1982/7/16,111.07,
1982/7/23,111.17,
1982/7/30,107.09,
1982/8/6,103.71,
1982/8/13,103.85,
1982/8/20,113.02,
1982/8/27,117.11,
1982/9/3,122.68,
1982/9/10,120.97,
1982/9/17,122.55,
1982/9/24,123.32,
1982/10/1,121.97,
1982/10/8,131.05,
1982/10/15,133.57,
1982/10/22,138.83,
1982/10/29,133.71,
1982/11/5,142.16,
1982/11/12,139.53,
1982/11/19,137.02,
1982/11/26,134.88,
1982/12/3,138.69,
1982/12/10,139.57,
1982/12/17,137.49,
1982/12/23,139.72,
1982/12/31,140.64,
1983/1/7,145.18,
1983/1/14,146.65,
1983/1/21,143.85,
1983/1/28,144.51,
1983/2/4,146.14,
1983/2/11,147.63,
1983/2/18,148,
1983/2/25,149.74,
1983/3/4,153.67,
1983/3/11,151.24,
1983/3/18,149.9,
1983/3/25,152.67,
1983/3/31,152.96,
1983/4/8,152.85,
1983/4/15,158.75,
1983/4/22,160.42,
1983/4/29,164.42,
1983/5/6,166.1,
1983/5/13,164.9,
1983/5/20,162.14,
1983/5/27,164.46,
1983/6/3,164.42,
1983/6/10,162.68,
1983/6/17,169.13,
1983/6/24,170.4,
1983/7/1,168.91,
1983/7/8,167.08,
1983/7/15,164.29,
1983/7/22,168.89,
1983/7/29,162.56,
1983/8/5,161.74,
1983/8/12,162.16,
1983/8/19,163.98,
1983/8/26,162.14,
1983/9/2,165,
1983/9/9,166.92,
1983/9/16,166.24,
1983/9/23,169.51,
1983/9/30,166.07,
1983/10/7,170.8,
1983/10/14,169.86,
1983/10/21,165.95,
1983/10/28,163.37,
1983/11/4,162.44,
1983/11/11,166.29,
1983/11/18,165.09,
1983/11/25,167.18,
1983/12/2,165.44,
1983/12/9,165.09,
1983/12/16,162.39,
1983/12/23,163.22,
1983/12/30,164.93,
1984/1/6,169.28,
1984/1/13,167.02,
1984/1/20,166.21,
1984/1/27,163.94,
1984/2/3,160.91,
1984/2/10,156.3,
1984/2/17,155.74,
1984/2/24,157.51,
1984/3/2,159.24,
1984/3/9,154.35,
1984/3/16,159.27,
1984/3/23,156.86,
1984/3/30,159.18,
1984/4/6,155.48,
1984/4/13,157.31,
1984/4/19,158.02,
1984/4/27,159.89,
1984/5/4,159.11,
1984/5/11,158.49,
1984/5/18,155.78,
1984/5/25,151.62,
1984/6/1,153.24,
1984/6/8,155.17,
1984/6/15,149.03,
1984/6/22,154.46,
1984/6/29,153.18,
1984/7/6,152.24,
1984/7/13,150.88,
1984/7/20,149.55,
1984/7/27,151.19,
1984/8/3,162.35,
1984/8/10,165.42,
1984/8/17,164.14,
1984/8/24,167.51,
1984/8/31,166.68,
1984/9/7,164.37,
1984/9/14,168.78,
1984/9/21,165.67,
1984/9/28,166.1,
1984/10/5,162.68,
1984/10/12,164.18,
1984/10/19,167.96,
1984/10/26,165.29,
1984/11/2,167.42,
1984/11/9,167.6,
1984/11/16,164.1,
1984/11/23,166.92,
1984/11/30,163.58,
1984/12/7,162.26,
1984/12/14,162.69,
1984/12/21,165.51,
1984/12/28,166.26,
1985/1/4,163.68,
1985/1/11,167.91,
1985/1/18,171.32,
1985/1/25,177.35,
1985/2/1,178.63,
1985/2/8,182.19,
1985/2/15,181.6,
1985/2/22,179.36,
1985/3/1,183.23,
1985/3/8,179.1,
1985/3/15,176.53,
1985/3/22,179.04,
1985/3/29,180.66,
1985/4/4,179.03,
1985/4/12,180.54,
1985/4/19,181.11,
1985/4/26,182.18,
1985/5/3,180.08,
1985/5/10,184.28,
1985/5/17,187.42,
1985/5/24,188.29,
1985/5/31,189.55,
1985/6/7,189.68,
1985/6/14,187.1,
1985/6/21,189.61,
1985/6/28,191.85,
1985/7/5,192.52,
1985/7/12,193.29,
1985/7/19,195.13,
1985/7/26,192.4,
1985/8/2,191.48,
1985/8/9,188.32,
1985/8/16,186.1,
1985/8/23,187.17,
1985/8/30,188.63,
1985/9/6,188.24,
1985/9/13,182.91,
1985/9/20,182.05,
1985/9/27,181.29,
1985/10/4,183.22,
1985/10/11,184.28,
1985/10/18,187.04,
1985/10/25,187.52,
1985/11/1,191.53,
1985/11/8,193.72,
1985/11/15,198.11,
1985/11/22,201.52,
1985/11/29,202.17,
1985/12/6,202.99,
1985/12/13,209.94,
1985/12/20,210.94,
1985/12/27,209.61,
1986/1/3,210.88,
1986/1/10,205.96,
1986/1/17,208.43,
1986/1/24,206.43,
1986/1/31,211.78,
1986/2/7,214.56,
1986/2/14,219.76,
1986/2/21,224.62,
1986/2/28,226.92,
1986/3/7,225.57,
1986/3/14,236.55,
1986/3/21,233.34,
1986/3/27,238.97,
1986/4/4,228.69,
1986/4/11,235.97,
1986/4/18,242.38,
1986/4/25,242.29,
1986/5/2,234.79,
1986/5/9,237.85,
1986/5/16,232.76,
1986/5/23,241.35,
1986/5/30,247.35,
1986/6/6,245.67,
1986/6/13,245.73,
1986/6/20,247.58,
1986/6/27,249.6,
1986/7/3,251.79,
1986/7/11,242.22,
1986/7/18,236.36,
1986/7/25,240.22,
1986/8/1,234.91,
1986/8/8,236.88,
1986/8/15,247.15,
1986/8/22,250.19,
1986/8/29,252.93,
1986/9/5,250.47,
1986/9/12,230.67,
1986/9/19,232.21,
1986/9/26,232.23,
1986/10/3,233.71,
1986/10/10,235.48,
1986/10/17,238.84,
1986/10/24,238.26,
1986/10/31,243.98,
1986/11/7,245.77,
1986/11/14,244.5,
1986/11/21,245.86,
1986/11/28,249.22,
1986/12/5,251.17,
1986/12/12,247.35,
1986/12/19,249.73,
1986/12/26,246.92,
1987/1/2,246.45,
1987/1/9,258.73,
1987/1/16,266.28,
1987/1/23,270.1,
1987/1/30,274.08,
1987/2/6,280.04,
1987/2/13,279.7,
1987/2/20,285.48,
1987/2/27,284.2,
1987/3/6,290.66,
1987/3/13,289.89,
1987/3/20,298.17,
1987/3/27,296.13,
1987/4/3,300.41,
1987/4/10,292.49,
1987/4/16,286.91,
1987/4/24,281.52,
1987/5/1,288.03,
1987/5/8,293.37,
1987/5/15,287.43,
1987/5/22,282.16,
1987/5/29,290.1,
1987/6/5,293.45,
1987/6/12,301.62,
1987/6/19,306.97,
1987/6/26,307.16,
1987/7/2,305.63,
1987/7/10,308.37,
1987/7/17,314.59,
1987/7/24,309.27,
1987/7/31,318.66,
1987/8/7,323,
1987/8/14,333.99,
1987/8/21,335.9,
1987/8/28,327.04,
1987/9/4,316.7,
1987/9/11,321.98,
1987/9/18,314.86,
1987/9/25,320.16,
1987/10/2,328.07,
1987/10/9,311.07,
1987/10/16,282.7,
1987/10/23,248.22,
1987/10/30,251.79,
1987/11/6,250.41,
1987/11/13,245.64,
1987/11/20,242,
1987/11/27,240.34,
1987/12/4,223.92,
1987/12/11,235.32,
1987/12/18,249.16,
1987/12/24,252.02,
1987/12/31,247.08,
1988/1/8,243.4,
1988/1/15,252.05,
1988/1/22,246.5,
1988/1/29,257.07,
1988/2/5,250.96,
1988/2/12,257.63,
1988/2/19,261.61,
1988/2/26,262.46,
1988/3/4,267.3,
1988/3/11,264.94,
1988/3/18,271.12,
1988/3/25,258.51,
1988/3/31,258.89,
1988/4/8,269.43,
1988/4/15,259.77,
1988/4/22,260.14,
1988/4/29,261.33,
1988/5/6,257.48,
1988/5/13,256.78,
1988/5/20,253.02,
1988/5/27,253.42,
1988/6/3,266.45,
1988/6/10,271.26,
1988/6/17,270.68,
1988/6/24,273.78,
1988/7/1,271.78,
1988/7/8,270.02,
1988/7/15,272.05,
1988/7/22,263.5,
1988/7/29,272.02,
1988/8/5,271.15,
1988/8/12,262.55,
1988/8/19,260.24,
1988/8/26,259.68,
1988/9/2,264.48,
1988/9/9,266.84,
1988/9/16,270.65,
1988/9/23,269.76,
1988/9/30,271.91,
1988/10/7,278.07,
1988/10/14,275.5,
1988/10/21,283.66,
1988/10/28,278.53,
1988/11/4,276.31,
1988/11/11,267.92,
1988/11/18,266.47,
1988/11/25,267.23,
1988/12/2,271.81,
1988/12/9,277.03,
1988/12/16,276.29,
1988/12/23,277.87,
1988/12/30,277.72,
1989/1/6,280.67,
1989/1/13,283.87,
1989/1/20,286.63,
1989/1/27,293.82,
1989/2/3,296.97,
1989/2/10,292.02,
1989/2/17,296.76,
1989/2/24,287.13,
1989/3/3,291.18,
1989/3/10,292.88,
1989/3/17,292.69,
1989/3/23,288.98,
1989/3/31,294.87,
1989/4/7,297.15,
1989/4/14,301.36,
1989/4/21,309.61,
1989/4/28,309.64,
1989/5/5,307.61,
1989/5/12,313.84,
1989/5/19,321.24,
1989/5/26,321.59,
1989/6/2,325.52,
1989/6/9,326.69,
1989/6/16,321.35,
1989/6/23,328,
1989/6/30,317.98,
1989/7/7,324.91,
1989/7/14,331.84,
1989/7/21,335.9,
1989/7/28,342.15,
1989/8/4,343.92,
1989/8/11,344.74,
1989/8/18,346.03,
1989/8/25,350.52,
1989/9/1,353.73,
1989/9/8,348.76,
1989/9/15,345.06,
1989/9/22,347.05,
1989/9/29,349.15,
1989/10/6,358.78,
1989/10/13,333.65,
1989/10/20,347.16,
1989/10/27,335.06,
1989/11/3,337.62,
1989/11/10,339.1,
1989/11/17,341.61,
1989/11/24,343.97,
1989/12/1,350.63,
1989/12/8,348.69,
1989/12/15,350.14,
1989/12/22,347.42,
1989/12/29,353.4,
1990/1/5,352.2,
1990/1/12,339.93,
1990/1/19,339.15,
1990/1/26,325.8,
1990/2/2,330.92,
1990/2/9,333.62,
1990/2/16,332.72,
1990/2/23,324.15,
1990/3/2,335.54,
1990/3/9,337.93,
1990/3/16,341.91,
1990/3/23,337.22,
1990/3/30,339.94,
1990/4/6,340.08,
1990/4/12,344.34,
1990/4/20,335.12,
1990/4/27,329.11,
1990/5/4,338.39,
1990/5/11,352,
1990/5/18,354.64,
1990/5/25,354.58,
1990/6/1,363.16,
1990/6/8,358.71,
1990/6/15,362.91,
1990/6/22,355.43,
1990/6/29,358.02,
1990/7/6,358.42,
1990/7/13,367.31,
1990/7/20,361.61,
1990/7/27,353.44,
1990/8/3,344.86,
1990/8/10,335.52,
1990/8/17,327.83,
1990/8/24,311.51,
1990/8/31,322.56,
1990/9/7,323.4,
1990/9/14,316.83,
1990/9/21,311.32,
1990/9/28,306.05,
1990/10/5,311.5,
1990/10/12,300.03,
1990/10/19,312.48,
1990/10/26,304.71,
1990/11/2,311.85,
1990/11/9,313.74,
1990/11/16,317.12,
1990/11/23,315.1,
1990/11/30,322.22,
1990/12/7,327.75,
1990/12/14,326.82,
1990/12/21,331.75,
1990/12/28,328.72,
1991/1/4,321,
1991/1/11,315.23,
1991/1/18,332.23,
1991/1/25,336.07,
1991/2/1,343.05,
1991/2/8,359.35,
1991/2/15,369.06,
1991/2/22,365.65,
1991/3/1,370.47,
1991/3/8,374.95,
1991/3/15,373.59,
1991/3/22,367.48,
1991/3/28,375.22,
1991/4/5,375.36,
1991/4/12,380.4,
1991/4/19,384.2,
1991/4/26,379.02,
1991/5/3,380.8,
1991/5/10,375.74,
1991/5/17,372.39,
1991/5/24,377.49,
1991/5/31,389.83,
1991/6/7,379.43,
1991/6/14,382.29,
1991/6/21,377.75,
1991/6/28,371.16,
1991/7/5,374.08,
1991/7/12,380.25,
1991/7/19,384.22,
1991/7/26,380.93,
1991/8/2,387.18,
1991/8/9,387.12,
1991/8/16,385.58,
1991/8/23,394.17,
1991/8/30,395.43,
1991/9/6,389.1,
1991/9/13,383.59,
1991/9/20,387.92,
1991/9/27,385.9,
1991/10/4,381.25,
1991/10/11,381.45,
1991/10/18,392.5,
1991/10/25,384.2,
1991/11/1,391.32,
1991/11/8,392.89,
1991/11/15,382.62,
1991/11/22,376.14,
1991/11/29,375.22,
1991/12/6,379.1,
1991/12/13,384.47,
1991/12/20,387.04,
1991/12/27,406.46,
1992/1/3,419.34,
1992/1/10,415.1,
1992/1/17,418.86,
1992/1/24,415.48,
1992/1/31,408.79,
1992/2/7,411.09,
1992/2/14,412.48,
1992/2/21,411.46,
1992/2/28,412.7,
1992/3/6,404.44,
1992/3/13,405.84,
1992/3/20,411.3,
1992/3/27,403.5,
1992/4/3,401.55,
1992/4/10,404.29,
1992/4/16,416.04,
1992/4/24,409.02,
1992/5/1,412.53,
1992/5/8,416.05,
1992/5/15,410.09,
1992/5/22,414.02,
1992/5/29,415.35,
1992/6/5,413.48,
1992/6/12,409.76,
1992/6/19,403.67,
1992/6/26,403.45,
1992/7/2,411.77,
1992/7/10,414.62,
1992/7/17,415.62,
1992/7/24,411.6,
1992/7/31,424.22,
1992/8/7,418.88,
1992/8/14,419.91,
1992/8/21,414.85,
1992/8/28,414.84,
1992/9/4,417.08,
1992/9/11,419.58,
1992/9/18,422.93,
1992/9/25,414.35,
1992/10/2,410.47,
1992/10/9,402.66,
1992/10/16,411.73,
1992/10/23,414.1,
1992/10/30,418.68,
1992/11/6,417.58,
1992/11/13,422.43,
1992/11/20,426.65,
1992/11/27,430.16,
1992/12/4,432.06,
1992/12/11,433.73,
1992/12/18,441.28,
1992/12/24,439.77,
1992/12/31,435.71,
1993/1/8,429.05,
1993/1/15,437.15,
1993/1/22,436.11,
1993/1/29,438.78,
1993/2/5,448.93,
1993/2/12,444.58,
1993/2/19,434.22,
1993/2/26,443.38,
1993/3/5,446.11,
1993/3/12,449.83,
1993/3/19,450.18,
1993/3/26,447.78,
1993/4/2,441.39,
1993/4/8,441.84,
1993/4/16,448.94,
1993/4/23,437.03,
1993/4/30,440.19,
1993/5/7,442.31,
1993/5/14,439.56,
1993/5/21,445.84,
1993/5/28,450.19,
1993/6/4,450.06,
1993/6/11,447.26,
1993/6/18,443.68,
1993/6/25,447.6,
1993/7/2,445.84,
1993/7/9,448.11,
1993/7/16,445.75,
1993/7/23,447.1,
1993/7/30,448.13,
1993/8/6,448.68,
1993/8/13,450.14,
1993/8/20,456.16,
1993/8/27,460.54,
1993/9/3,461.34,
1993/9/10,461.72,
1993/9/17,458.83,
1993/9/24,457.63,
1993/10/1,461.28,
1993/10/8,460.31,
1993/10/15,469.5,
1993/10/22,463.27,
1993/10/29,467.83,
1993/11/5,459.57,
1993/11/12,465.39,
1993/11/19,462.6,
1993/11/26,463.06,
1993/12/3,464.89,
1993/12/10,463.93,
1993/12/17,466.38,
1993/12/23,467.38,
1993/12/31,466.45,
1994/1/7,469.9,
1994/1/14,474.91,
1994/1/21,474.72,
1994/1/28,478.7,
1994/2/4,469.81,
1994/2/11,470.18,
1994/2/18,467.69,
1994/2/25,466.07,
1994/3/4,464.74,
1994/3/11,466.44,
1994/3/18,471.06,
1994/3/25,460.58,
1994/3/31,445.77,
1994/4/8,447.1,
1994/4/15,446.18,
1994/4/22,447.63,
1994/4/29,450.91,
1994/5/6,447.82,
1994/5/13,444.14,
1994/5/20,454.92,
1994/5/27,457.33,
1994/6/3,460.13,
1994/6/10,458.67,
1994/6/17,458.45,
1994/6/24,442.8,
1994/7/1,446.2,
1994/7/8,449.55,
1994/7/15,454.16,
1994/7/22,453.11,
1994/7/29,458.26,
1994/8/5,457.09,
1994/8/12,461.95,
1994/8/19,463.68,
1994/8/26,473.8,
1994/9/2,470.99,
1994/9/9,468.18,
1994/9/16,471.19,
1994/9/23,459.67,
1994/9/30,462.71,
1994/10/7,455.1,
1994/10/14,469.1,
1994/10/21,464.89,
1994/10/28,473.77,
1994/11/4,462.28,
1994/11/11,462.35,
1994/11/18,461.47,
1994/11/25,452.29,
1994/12/2,453.3,
1994/12/9,446.97,
1994/12/16,458.8,
1994/12/23,459.83,
1994/12/30,459.27,
1995/1/6,460.68,
1995/1/13,465.97,
